OPSK, 1.609438
ASHY, 2.397895
SIRS, 1.098612
LSAP, 2.397895
UZZA, 0.693147
DOLL, 5.236442
MNES, 1.945910
MRFE, 1.609438
GTHA, 6.282267
CSFU, 0.693147
NPIE, 2.397895
CADU, 0.693147
NDNT, 0.000000
FINV, 3.713572
ASLO, 5.247024
URNT, 4.836282
SNTT, 3.912023
OXDE, 0.000000
IESG, 3.465736
ANUN, 5.451038
RPOP, 3.044522
KIMM, 2.772589
BEFE, 2.890372
ENPS, 0.693147
STHH, 0.000000
XSEC, 0.000000
WAIV, 1.098612
XSON, 0.693147
UHEV, 0.000000
EATW, 4.276666
MBPL, 0.693147
PETJ, 0.000000
MWIS, 0.693147
IISF, 0.000000
IGGO, 0.000000
NGWA, 5.703782
BAWI, 1.386294
MRIC, 2.772589
ZZFO, 0.000000
ESHK, 0.000000
EONY, 2.197225
ABSR, 0.000000
CERE, 5.241747
EYHE, 3.871201
RIMP, 4.624973
MHEI, 2.564949
DJOH, 3.912023
ZUEL, 1.609438
MKAH, 0.000000
DFFO, 0.693147
EAUV, 0.693147
ESRC, 0.693147
SCAH, 0.000000
DTRE, 3.970292
DFIS, 3.688879
WERQ, 0.693147
TLAD, 2.772589
YTHU, 3.218876
VOUT, 1.609438
NYDO, 2.197225
JOBM, 1.386294
SAPR, 4.795791
MURD, 4.867534
UTFU, 2.772589
OMYO, 4.007333
EPEW, 1.609438
ICSQ, 2.302585
FGIM, 0.000000
ATCA, 5.062595
HTOD, 3.610918
NPSE, 0.693147
BEGT, 0.000000
SAMG, 0.000000
HORI, 5.648974
TMOS, 5.303305
IETE, 2.890372
DHFA, 0.000000
LIMP, 4.615121
SIEU, 2.772589
UUNS, 0.000000
HTSI, 3.970292
BOOB, 1.945910
NSUT, 0.000000
SORQ, 0.000000
NCEP, 5.666427
FHBU, 0.000000
EERB, 2.639057
HIAV, 0.000000
OSOO, 3.091042
IANZ, 0.000000
GYBD, 0.000000
ISTH, 7.342779
AGNO, 3.871201
LDEM, 3.713572
AKIS, 2.995732
EZAT, 0.000000
YADO, 3.091042
CWEL, 2.197225
LEWB, 0.693147
EIMH, 1.098612
MYHI, 1.098612
